AIMSflightid;AIMSaircraftregistration;AIMSflighthours;AIMSflightcycles;AIMSdelays;AIMSdelayedminutes;AIMScancellations;AIMSdate;AMOSscheduledoutofservice;AMOSunscheduledoutofservice
150616-BOJ-POZ-6685-XY-NHZ;XY-NHZ;2;1;1;23;0;15-06-2016;1.78;0.0
150616-CLJ-CGN-2851-XY-JXR;XY-JXR;0;1;1;48;0;15-06-2016;571.82;0.0
150616-FDH-BVA-8362-XY-PZC;XY-PZC;0;0;0;0;1;15-06-2016;0.0;10.81
150616-FSC-JMK-2886-XY-NMY;XY-NMY;3;1;1;47;0;15-06-2016;0.0;0.47
150616-INN-MST-9438-XY-ALV;XY-ALV;1;1;0;0;0;15-06-2016;0.0;0.47
150616-INN-SDR-5785-XY-YAZ;XY-YAZ;0;0;0;0;1;15-06-2016;24.0;0.0
150616-KLU-ATH-1484-XY-PZC;XY-PZC;0;0;0;0;1;15-06-2016;0.0;10.81
150616-KRK-KGS-1424-XY-JXR;XY-JXR;0;0;0;0;1;15-06-2016;571.82;0.0
150616-KUN-BLL-4741-XY-CMJ;XY-CMJ;0;1;1;27;0;15-06-2016;0.0;10.81
150616-LIN-HEL-9394-XY-OFW;XY-OFW;0;0;0;0;1;15-06-2016;0.0;0.47
150616-LJU-TIV-4817-XY-IWX;XY-IWX;0;0;0;0;1;15-06-2016;0.0;1957.78
150616-MRS-CIY-1764-XY-ZWJ;XY-ZWJ;0;0;0;0;1;16-06-2016;24.0;0.0
150616-PEG-BES-4837-XY-MBJ;XY-MBJ;1;1;1;43;0;15-06-2016;0.0;10.81
150616-SAW-HEL-8113-XY-OFW;XY-OFW;0;0;0;0;1;16-06-2016;0.0;0.47
150616-SZG-SVQ-5426-XY-ZMF;XY-ZMF;0;1;1;38;0;15-06-2016;0.0;550.82
150616-TOS-PSA-4635-XY-NHZ;XY-NHZ;2;1;1;45;0;15-06-2016;1.78;0.0
150616-TRN-ZAD-9963-XY-ALV;XY-ALV;2;1;1;9;0;15-06-2016;0.0;0.47
150616-TXL-SPU-2474-XY-LYP;XY-LYP;0;1;1;33;0;15-06-2016;0.0;0.47
150616-VAR-CIY-1561-XY-ZMF;XY-ZMF;0;0;0;0;1;15-06-2016;0.0;550.82
150616-ZAG-KIR-5659-XY-CMJ;XY-CMJ;4;1;1;45;0;15-06-2016;0.0;10.81
150710-ADB-TSF-3455-XY-CMJ;XY-CMJ;0;1;1;9;0;15-07-2010;0.0;335.93
150710-BOD-SUF-8471-XY-OHF;XY-OHF;0;0;0;0;1;15-07-2010;33.08;0.0
150710-BRI-KTW-8561-XY-NHZ;XY-NHZ;3;1;1;13;0;15-07-2010;93.12;0.0
150710-BTS-GRQ-8485-XY-OHF;XY-OHF;0;0;0;0;1;15-07-2010;33.08;0.0
150710-EIN-CFU-4332-XY-MBJ;XY-MBJ;1;1;1;46;0;15-07-2010;563.17;0.0
150710-GLA-RIX-4237-XY-LYP;XY-LYP;0;0;0;0;1;15-07-2010;0.0;10.81
150710-GRO-CAG-6469-XY-ZDY;XY-ZDY;0;0;0;0;1;15-07-2010;0.0;1486.83
150710-KIR-RHO-1442-XY-JXR;XY-JXR;0;0;0;0;1;15-07-2010;0.0;999.77
150710-LHR-BGO-7718-XY-ZDY;XY-ZDY;3;1;1;19;0;16-07-2010;0.0;2042.83
150710-LYS-TIA-7426-XY-CMJ;XY-CMJ;0;1;1;35;0;15-07-2010;0.0;335.93
150710-OUL-LPL-7746-XY-LQZ;XY-LQZ;0;0;0;0;1;15-07-2010;0.0;0.47
150710-RIX-EGC-8189-XY-CMJ;XY-CMJ;1;1;1;28;0;15-07-2010;0.0;335.93
150710-RVN-MAN-6223-XY-ZMF;XY-ZMF;3;1;0;0;0;15-07-2010;574.18;0.0
150710-SZG-BUD-1436-XY-YTM;XY-YTM;0;1;0;0;0;15-07-2010;0.0;1711.13
150710-TIV-OSL-8913-XY-ZMF;XY-ZMF;1;1;1;10;0;15-07-2010;574.18;0.0
150710-TLN-BRQ-6417-XY-OFW;XY-OFW;0;0;0;0;1;15-07-2010;24.0;0.0
150710-TPS-AMS-8335-XY-ZWJ;XY-ZWJ;0;0;0;0;1;15-07-2010;132.68;0.0
150710-ZRH-ORY-6799-XY-LQZ;XY-LQZ;0;0;0;0;1;15-07-2010;0.0;0.47
150711-ATH-SAW-6667-XY-ALV;XY-ALV;0;0;0;0;1;16-07-2011;0.0;0.47
150711-BFS-ALC-5316-XY-LQZ;XY-LQZ;0;0;0;0;1;15-07-2011;0.0;10.81
150711-BRS-AES-8348-XY-OZH;XY-OZH;0;0;0;0;1;15-07-2011;0.0;0.47
150711-FUE-OUL-2474-XY-NHZ;XY-NHZ;0;0;0;0;1;15-07-2011;0.0;10.81
150711-FUE-XRY-9728-XY-LQZ;XY-LQZ;0;1;1;12;0;15-07-2011;0.0;10.81
150711-HAM-MUC-7177-XY-NHZ;XY-NHZ;3;1;1;10;0;16-07-2011;11.58;0.0
150711-LUX-IBZ-3821-XY-ZMF;XY-ZMF;1;1;1;36;0;15-07-2011;24.0;0.0
150711-OST-KIR-9488-XY-FBA;XY-FBA;0;0;0;0;1;15-07-2011;0.0;229.25
150711-PMO-FAO-4689-XY-NMY;XY-NMY;0;0;0;0;1;15-07-2011;24.0;0.0
150711-TOS-LHR-9221-XY-PZC;XY-PZC;0;0;0;0;1;15-07-2011;3.23;0.0
150711-VCE-MUC-1995-XY-LQZ;XY-LQZ;3;1;1;39;0;15-07-2011;0.0;10.81
150711-WAW-KSC-6448-XY-CMJ;XY-CMJ;0;0;0;0;1;15-07-2011;0.0;10.81
150711-ZRH-FAE-7844-XY-ZMF;XY-ZMF;0;1;0;0;0;15-07-2011;24.0;0.0
150712-AES-CRL-9575-XY-NMY;XY-NMY;2;1;1;24;0;15-07-2012;5.98;0.0
150712-BSL-AOI-1761-XY-OFW;XY-OFW;3;1;0;0;0;15-07-2012;24.0;0.0
150712-CAG-AJA-6494-XY-MBJ;XY-MBJ;0;0;0;0;1;15-07-2012;20.82;0.0
150712-CDG-EXT-8724-XY-FBA;XY-FBA;0;0;0;0;1;16-07-2012;0.0;0.47
150712-DLM-ALA-9211-XY-OFW;XY-OFW;2;1;1;33;0;15-07-2012;24.0;0.0
150712-DUB-SVQ-4446-XY-PZC;XY-PZC;2;1;1;31;0;15-07-2012;24.0;0.0
150712-FCO-MRS-2722-XY-IOO;XY-IOO;0;0;0;0;1;15-07-2012;0.0;1404.88
150712-HAU-TRD-5569-XY-LYP;XY-LYP;0;0;0;0;1;16-07-2012;24.0;0.0
150712-HUY-GRQ-3197-XY-CMJ;XY-CMJ;3;1;1;49;0;15-07-2012;24.0;0.0
150712-KUN-INI-4572-XY-CMJ;XY-CMJ;0;0;0;0;1;15-07-2012;24.0;0.0
150712-LHR-MAN-2557-XY-OHF;XY-OHF;1;1;1;28;0;15-07-2012;0.0;214.43
150712-SJJ-TPS-2322-XY-IWX;XY-IWX;1;1;1;39;0;15-07-2012;0.0;0.47
150712-SUF-ZRH-9655-XY-LYP;XY-LYP;0;0;0;0;1;15-07-2012;0.0;10.81
150712-SVQ-KIV-7924-XY-YAZ;XY-YAZ;0;0;0;0;1;15-07-2012;22.18;0.0
150712-TLS-CIA-2458-XY-OHF;XY-OHF;0;0;0;0;1;15-07-2012;0.0;214.43
150712-VKO-EIN-1924-XY-LYP;XY-LYP;0;0;0;0;1;15-07-2012;0.0;10.81
150713-AHO-ZTH-2264-XY-NMY;XY-NMY;0;1;1;33;0;15-07-2013;0.0;1149.47
150713-ATH-BSL-2875-XY-NMY;XY-NMY;0;0;0;0;1;15-07-2013;0.0;1149.47
150713-AYT-PSA-3765-XY-ZMF;XY-ZMF;0;1;1;19;0;15-07-2013;118.17;0.0
150713-BCN-FCO-7191-XY-ZWJ;XY-ZWJ;0;1;1;21;0;15-07-2013;0.0;1729.85
150713-BLQ-BER-3697-XY-OFW;XY-OFW;4;1;1;43;0;15-07-2013;0.0;0.47
150713-BRS-LIL-3724-XY-NHZ;XY-NHZ;0;1;1;13;0;15-07-2013;0.0;960.82
150713-FMM-AYT-5675-XY-IOO;XY-IOO;0;0;0;0;1;15-07-2013;0.0;99.13
150713-JMK-CHQ-6934-XY-PZC;XY-PZC;1;1;1;41;0;15-07-2013;0.0;0.47
150713-KLU-MAN-7677-XY-IWX;XY-IWX;2;1;1;13;0;15-07-2013;0.0;1625.6
150713-LHR-RTM-7232-XY-NMY;XY-NMY;0;0;0;0;1;15-07-2013;0.0;1149.47
150713-MST-TFN-7257-XY-ALV;XY-ALV;0;0;0;0;1;15-07-2013;20.75;0.0
150713-MST-TLL-3938-XY-YAZ;XY-YAZ;0;0;0;0;1;15-07-2013;0.0;771.55
150713-MUC-TLS-6851-XY-LQZ;XY-LQZ;0;0;0;0;1;15-07-2013;0.0;10.81
150713-RMU-PMO-8837-XY-ZDY;XY-ZDY;3;1;1;16;0;15-07-2013;0.0;10.81
150713-RUN-AYT-3395-XY-LYP;XY-LYP;2;1;0;0;0;15-07-2013;14.92;0.0
150713-STN-ADB-3486-XY-ZWJ;XY-ZWJ;0;0;0;0;1;15-07-2013;0.0;1729.85
150713-SVQ-BES-8816-XY-PZC;XY-PZC;0;0;0;0;1;15-07-2013;0.0;0.47
150713-TIV-MUC-7368-XY-MBJ;XY-MBJ;2;1;1;48;0;15-07-2013;0.0;325.88
150713-ZAD-LYS-5668-XY-OZH;XY-OZH;2;1;0;0;0;16-07-2013;106.05;0.0
150714-DLM-AYT-5175-XY-ALV;XY-ALV;0;0;0;0;1;15-07-2014;24.0;0.0
150714-GYD-AAL-3255-XY-YTM;XY-YTM;3;1;1;41;0;15-07-2014;0.0;10.81
150714-LHR-LGW-5378-XY-OFW;XY-OFW;1;1;1;27;0;15-07-2014;0.0;0.47
150714-NCE-OVD-3534-XY-OHF;XY-OHF;1;1;1;26;0;15-07-2014;0.0;0.47
150714-NCL-FAE-3739-XY-ZMF;XY-ZMF;0;0;0;0;1;15-07-2014;0.0;1415.3
150714-OSL-CHQ-2469-XY-ZMF;XY-ZMF;0;0;0;0;1;16-07-2014;685.98;0.0
150714-SPC-RMU-1499-XY-CMJ;XY-CMJ;1;1;1;23;0;15-07-2014;0.0;80.4
150714-SVO-GDN-5354-XY-OZH;XY-OZH;0;0;0;0;1;16-07-2014;0.0;0.47
150714-TGD-FCO-9816-XY-ZMF;XY-ZMF;1;1;0;0;0;15-07-2014;0.0;1415.3
150714-TLS-GOA-2582-XY-OFW;XY-OFW;3;1;1;43;0;15-07-2014;0.0;0.47
150714-TSE-PFO-8744-XY-MBJ;XY-MBJ;1;1;0;0;0;15-07-2014;0.0;0.47
150714-ZTH-KRS-1466-XY-YTM;XY-YTM;0;0;0;0;1;15-07-2014;0.0;10.81
150715-AGP-OST-7479-XY-OFW;XY-OFW;0;0;0;0;1;15-07-2015;0.0;1726.5
150715-BOD-KBP-1596-XY-NMY;XY-NMY;0;0;0;0;1;15-07-2015;0.0;283.62
150715-DSA-BGY-2563-XY-JXR;XY-JXR;0;0;0;0;1;15-07-2015;0.0;0.47
150715-FLR-GOA-9692-XY-CMJ;XY-CMJ;0;0;0;0;1;15-07-2015;0.0;893.97
150715-GRQ-IST-2694-XY-OHF;XY-OHF;0;0;0;0;1;15-07-2015;614.75;0.0
150715-GRZ-HER-9826-XY-LYP;XY-LYP;0;1;0;0;0;15-07-2015;0.0;0.47
150715-JER-VNO-4536-XY-JXR;XY-JXR;0;0;0;0;1;15-07-2015;0.0;0.47
150715-KGS-MPL-8146-XY-FBA;XY-FBA;0;0;0;0;1;15-07-2015;7.28;0.0
150715-LCA-BDS-7835-XY-YTM;XY-YTM;0;0;0;0;1;15-07-2015;0.0;0.47
150715-LHR-BRS-9329-XY-PZC;XY-PZC;1;1;1;24;0;15-07-2015;0.0;0.47
150715-LUX-FAE-7949-XY-PZC;XY-PZC;0;0;0;0;1;15-07-2015;0.0;0.47
150715-PAD-BCN-8816-XY-ALV;XY-ALV;1;1;1;14;0;15-07-2015;0.0;0.47
150715-PDL-CIY-1374-XY-CMJ;XY-CMJ;0;0;0;0;1;15-07-2015;0.0;893.97
150715-RTM-LWO-1639-XY-MBJ;XY-MBJ;0;0;0;0;1;15-07-2015;0.0;10.81
150715-SKP-TLL-8268-XY-IWX;XY-IWX;0;0;0;0;1;15-07-2015;7.68;0.0
150715-STR-HHN-8147-XY-OFW;XY-OFW;3;1;1;14;0;15-07-2015;0.0;1726.5
150715-STR-LEJ-1149-XY-OHF;XY-OHF;0;0;0;0;1;15-07-2015;614.75;0.0
150715-SVG-MXP-2777-XY-IOO;XY-IOO;2;1;1;41;0;15-07-2015;0.0;0.47
150715-SVG-OUL-2692-XY-OFW;XY-OFW;2;1;0;0;0;15-07-2015;0.0;1726.5
150715-TKU-BRQ-1686-XY-YTM;XY-YTM;2;1;1;13;0;15-07-2015;0.0;0.47
150715-TXL-TBS-7286-XY-YAZ;XY-YAZ;0;0;0;0;1;15-07-2015;0.0;0.47
150715-VAA-AAL-5423-XY-LYP;XY-LYP;0;0;0;0;1;15-07-2015;0.0;0.47
150715-VAR-TKU-8361-XY-JXR;XY-JXR;0;1;1;15;0;15-07-2015;0.0;0.47
150716-ACE-HAU-4297-XY-YAZ;XY-YAZ;4;1;1;42;0;15-07-2016;0.0;10.81
150716-DLM-LTN-8737-XY-LYP;XY-LYP;0;0;0;0;1;15-07-2016;20.95;0.0
150716-DSA-DEB-6827-XY-YTM;XY-YTM;0;0;0;0;1;15-07-2016;0.0;1610.97
150716-EGC-HAM-9133-XY-NHZ;XY-NHZ;0;0;0;0;1;15-07-2016;24.0;0.0
150716-FKB-GRO-7486-XY-IWX;XY-IWX;1;1;0;0;0;15-07-2016;30.35;0.0
150716-FMM-CRL-3287-XY-YTM;XY-YTM;1;1;1;34;0;15-07-2016;0.0;1610.97
150716-GLA-MPL-2231-XY-PZC;XY-PZC;0;0;0;0;1;15-07-2016;24.0;0.0
150716-GOT-PMI-4254-XY-IWX;XY-IWX;0;0;0;0;1;15-07-2016;30.35;0.0
150716-GVA-NCL-5864-XY-ZDY;XY-ZDY;0;0;0;0;1;15-07-2016;0.0;398.17
150716-IBZ-OSL-5823-XY-ZDY;XY-ZDY;0;0;0;0;1;15-07-2016;0.0;398.17
150716-IEV-TSF-6848-XY-ZMF;XY-ZMF;0;1;1;29;0;15-07-2016;0.0;541.85
150716-INN-FKB-6552-XY-ALV;XY-ALV;0;0;0;0;1;15-07-2016;0.0;0.47
150716-NOC-SCQ-2191-XY-LQZ;XY-LQZ;0;0;0;0;1;15-07-2016;0.0;0.47
150716-ORK-BIQ-1672-XY-NHZ;XY-NHZ;0;0;0;0;1;15-07-2016;24.0;0.0
150716-PFO-NOC-5722-XY-ZWJ;XY-ZWJ;0;0;0;0;1;15-07-2016;0.0;10.81
150716-PMO-GVA-6297-XY-YTM;XY-YTM;0;0;0;0;1;15-07-2016;0.0;1610.97
150716-SXB-TFN-4636-XY-IOO;XY-IOO;0;0;0;0;1;15-07-2016;0.0;1692.23
150716-VAR-BHX-5426-XY-ALV;XY-ALV;0;0;0;0;1;15-07-2016;0.0;0.47
150716-VKO-DEB-1816-XY-YTM;XY-YTM;0;0;0;0;1;15-07-2016;0.0;1610.97
150810-AAR-CAG-8818-XY-OFW;XY-OFW;0;0;0;0;1;15-08-2010;0.0;0.47
150810-AHO-BRN-9489-XY-YAZ;XY-YAZ;1;1;1;46;0;15-08-2010;0.0;10.81
150810-ALA-MST-7576-XY-ALV;XY-ALV;1;1;1;45;0;15-08-2010;24.0;0.0
150810-BGY-AYT-7996-XY-YTM;XY-YTM;0;0;0;0;1;15-08-2010;81.45;0.0
150810-BTS-AAR-3374-XY-YAZ;XY-YAZ;0;0;0;0;1;16-08-2010;542.95;0.0
150810-GOT-HER-6576-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2010;24.0;0.0
150810-KGS-FCO-8579-XY-OZH;XY-OZH;0;0;0;0;1;15-08-2010;0.0;1652.92
150810-KLU-MLA-9655-XY-LQZ;XY-LQZ;2;1;0;0;0;15-08-2010;0.0;45.32
150810-KRK-RTM-9854-XY-IOO;XY-IOO;1;1;1;17;0;15-08-2010;0.0;0.47
150810-LUX-TSF-3452-XY-ALV;XY-ALV;0;1;1;26;0;15-08-2010;24.0;0.0
150810-PFO-DEB-7912-XY-FBA;XY-FBA;2;1;1;33;0;15-08-2010;0.0;1467.58
150810-PMI-ORY-5968-XY-PZC;XY-PZC;1;1;1;37;0;15-08-2010;651.27;0.0
150810-SVQ-KRS-3149-XY-PZC;XY-PZC;3;1;1;45;0;15-08-2010;651.27;0.0
150810-SVQ-LCY-4574-XY-NMY;XY-NMY;0;0;0;0;1;15-08-2010;0.0;10.81
150810-TLS-EXT-9643-XY-CMJ;XY-CMJ;2;1;1;19;0;15-08-2010;0.0;0.47
150810-VNO-KTW-7331-XY-YAZ;XY-YAZ;0;1;1;41;0;15-08-2010;0.0;10.81
150810-ZTH-BSL-1269-XY-FBA;XY-FBA;0;0;0;0;1;16-08-2010;0.0;0.47
150811-BOO-BLL-9967-XY-NHZ;XY-NHZ;0;0;0;0;1;15-08-2011;0.0;10.81
150811-BOO-FLR-6689-XY-LQZ;XY-LQZ;0;0;0;0;1;15-08-2011;0.0;10.81
150811-BRI-HAM-9468-XY-OZH;XY-OZH;0;0;0;0;1;15-08-2011;0.0;10.81
150811-CHQ-LIL-1253-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2011;0.0;10.81
150811-HUY-CIA-4465-XY-FBA;XY-FBA;0;0;0;0;1;15-08-2011;653.63;0.0
150811-KBP-SEN-7935-XY-IWX;XY-IWX;0;0;0;0;1;15-08-2011;0.0;1721.57
150811-KIV-BRN-5285-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2011;0.0;10.81
150811-LUX-BOO-2822-XY-JXR;XY-JXR;2;1;1;22;0;15-08-2011;16.88;0.0
150811-MAN-GOT-3672-XY-OZH;XY-OZH;0;0;0;0;1;15-08-2011;0.0;10.81
150811-MRS-LEI-6971-XY-ZMF;XY-ZMF;0;0;0;0;1;15-08-2011;5.02;0.0
150811-RMU-SDR-2161-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2011;0.0;10.81
150811-TLN-STN-6161-XY-NHZ;XY-NHZ;0;1;1;24;0;15-08-2011;0.0;10.81
150811-TSE-ZRH-9915-XY-NMY;XY-NMY;2;1;0;0;0;15-08-2011;23.5;0.0
150811-TZL-BRQ-3831-XY-MBJ;XY-MBJ;4;1;1;39;0;15-08-2011;0.0;966.55
150811-VIE-IEV-6651-XY-IWX;XY-IWX;0;0;0;0;1;15-08-2011;0.0;1721.57
150812-AGP-VCE-5625-XY-JXR;XY-JXR;1;1;1;47;0;15-08-2012;0.0;2144.9
150812-AHO-DUB-9342-XY-YTM;XY-YTM;3;1;1;12;0;15-08-2012;0.0;1565.52
150812-BOO-ZRH-4656-XY-FBA;XY-FBA;4;1;1;41;0;15-08-2012;0.0;0.47
150812-CGN-VRN-7582-XY-OFW;XY-OFW;1;1;1;10;0;15-08-2012;19.18;0.0
150812-CWL-LIS-4318-XY-FBA;XY-FBA;2;1;1;49;0;15-08-2012;0.0;0.47
150812-DLM-KEF-6379-XY-OZH;XY-OZH;0;0;0;0;1;16-08-2012;0.0;10.81
150812-GOT-SVG-3966-XY-YTM;XY-YTM;0;0;0;0;1;15-08-2012;0.0;1565.52
150812-JER-ANR-4951-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2012;0.0;10.81
150812-LIL-CFU-4736-XY-ZWJ;XY-ZWJ;0;0;0;0;1;15-08-2012;410.15;0.0
150812-MAN-ALA-6521-XY-NHZ;XY-NHZ;3;1;0;0;0;15-08-2012;0.0;10.81
150812-PEG-AMS-2152-XY-CMJ;XY-CMJ;0;0;0;0;1;15-08-2012;95.52;0.0
150812-RIX-AMS-5227-XY-LQZ;XY-LQZ;2;1;1;18;0;15-08-2012;24.0;0.0
150812-RNS-KTW-7852-XY-ZDY;XY-ZDY;0;0;0;0;1;15-08-2012;0.0;0.47
150812-VNO-BEG-8994-XY-OZH;XY-OZH;0;0;0;0;1;15-08-2012;454.08;0.0
150813-AOI-DTM-1839-XY-IWX;XY-IWX;3;1;1;18;0;15-08-2013;0.0;1429.15
150813-BDS-PRN-7388-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2013;20.2;0.0
150813-BIA-IAS-4244-XY-LYP;XY-LYP;0;0;0;0;1;15-08-2013;0.0;0.47
150813-BRI-GOA-5928-XY-NHZ;XY-NHZ;0;0;0;0;1;15-08-2013;0.0;0.47
150813-CHQ-SNN-9944-XY-ZDY;XY-ZDY;0;0;0;0;1;15-08-2013;13.97;0.0
150813-CRL-GRZ-3252-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2013;0.0;411.0
150813-GRQ-KBP-7545-XY-LQZ;XY-LQZ;0;1;1;22;0;15-08-2013;0.0;10.81
150813-GYD-EXT-9595-XY-YTM;XY-YTM;0;0;0;0;1;15-08-2013;0.0;10.81
150813-HUY-ZAZ-3316-XY-JXR;XY-JXR;0;0;0;0;1;16-08-2013;24.0;0.0
150813-INI-AAR-1826-XY-LQZ;XY-LQZ;3;1;1;24;0;15-08-2013;0.0;10.81
150813-KGS-AAR-1391-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2013;20.2;0.0
150813-KUN-AER-9984-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2013;20.2;0.0
150813-LPL-TMP-7332-XY-FBA;XY-FBA;0;0;0;0;1;15-08-2013;0.0;0.47
150813-MST-ADB-6196-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2013;20.2;0.0
150813-OTP-CIY-2315-XY-NHZ;XY-NHZ;0;0;0;0;1;15-08-2013;0.0;0.47
150813-PIK-FNC-3852-XY-LYP;XY-LYP;3;1;1;40;0;15-08-2013;0.0;0.47
150813-RMU-AOI-6845-XY-LQZ;XY-LQZ;1;1;1;13;0;15-08-2013;0.0;10.81
150813-SOF-OVD-8434-XY-CMJ;XY-CMJ;3;1;1;30;0;15-08-2013;0.0;763.17
150813-TZL-BLL-2159-XY-ZWJ;XY-ZWJ;0;0;0;0;1;15-08-2013;13.27;0.0
150813-XRY-RTM-4652-XY-NHZ;XY-NHZ;3;1;1;25;0;15-08-2013;0.0;0.47
150814-ALC-NCL-1423-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2014;0.0;10.81
150814-BLQ-AAR-4248-XY-CMJ;XY-CMJ;0;0;0;0;1;15-08-2014;0.0;1101.22
150814-BOD-PUY-2573-XY-ZMF;XY-ZMF;3;1;1;35;0;15-08-2014;591.08;0.0
150814-BVA-MAN-7221-XY-MBJ;XY-MBJ;0;0;0;0;1;15-08-2014;0.0;0.47
150814-DBV-BEG-1818-XY-YTM;XY-YTM;0;0;0;0;1;15-08-2014;0.0;10.81
150814-KEF-TMP-8655-XY-OZH;XY-OZH;0;0;0;0;1;15-08-2014;0.0;817.32
150814-KIV-NTE-1688-XY-JXR;XY-JXR;0;0;0;0;1;16-08-2014;0.0;945.07
150814-MXP-PRN-6682-XY-YAZ;XY-YAZ;0;1;1;8;0;15-08-2014;0.0;10.81
150814-OST-BDS-7696-XY-IWX;XY-IWX;0;0;0;0;1;15-08-2014;240.02;0.0
150814-PRN-INN-6517-XY-LQZ;XY-LQZ;0;0;0;0;1;15-08-2014;0.0;0.47
150814-SJJ-KIR-6348-XY-LQZ;XY-LQZ;0;0;0;0;1;16-08-2014;0.0;697.02
150814-WRO-AOI-5113-XY-FBA;XY-FBA;1;1;1;39;0;15-08-2014;0.0;0.47
150814-ZAD-DME-1723-XY-IOO;XY-IOO;0;0;0;0;1;15-08-2014;219.7;0.0
150815-ADB-VKO-4287-XY-CMJ;XY-CMJ;0;1;1;13;0;15-08-2015;464.3;0.0
150815-AJA-FKB-9651-XY-ZMF;XY-ZMF;0;0;0;0;1;15-08-2015;0.0;0.47
150815-CIA-CAG-5881-XY-IOO;XY-IOO;0;0;0;0;1;15-08-2015;0.0;0.47
150815-DSA-OST-5744-XY-FBA;XY-FBA;3;1;1;26;0;15-08-2015;0.0;1011.93
150815-EMA-NUE-7691-XY-OZH;XY-OZH;0;0;0;0;1;15-08-2015;7.45;0.0
150815-EXT-ZTH-7343-XY-YAZ;XY-YAZ;0;0;0;0;1;15-08-2015;625.55;0.0
150815-FCO-SXF-4131-XY-JXR;XY-JXR;0;1;1;27;0;15-08-2015;463.9;0.0
150815-GVA-IAS-8157-XY-YTM;XY-YTM;0;1;1;39;0;15-08-2015;0.0;10.81
150815-INN-DSA-1352-XY-PZC;XY-PZC;2;1;1;46;0;16-08-2015;0.0;0.47
150815-ODS-LHR-6568-XY-NHZ;XY-NHZ;0;1;1;33;0;15-08-2015;0.0;0.47
150815-STR-KBP-9626-XY-LYP;XY-LYP;0;0;0;0;1;15-08-2015;0.0;0.47
150815-SZG-DME-8474-XY-OFW;XY-OFW;0;0;0;0;1;15-08-2015;0.0;10.81
150815-TIA-SPU-2251-XY-OZH;XY-OZH;3;1;1;35;0;15-08-2015;7.45;0.0
150815-TXL-BIA-8914-XY-IWX;XY-IWX;0;0;0;0;1;15-08-2015;0.0;896.4
150815-WRO-BLQ-7526-XY-JXR;XY-JXR;0;0;0;0;1;15-08-2015;463.9;0.0
150815-WRO-TSE-8691-XY-CMJ;XY-CMJ;0;1;0;0;0;15-08-2015;464.3;0.0
150816-BRU-AYT-8252-XY-OFW;XY-OFW;0;0;0;0;1;15-08-2016;0.0;0.47
150816-DEB-KGS-2924-XY-LYP;XY-LYP;0;1;1;20;0;15-08-2016;0.0;1061.8
150816-FNC-TFS-1144-XY-ZDY;XY-ZDY;0;0;0;0;1;15-08-2016;24.0;0.0
150816-JER-BRE-7864-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2016;24.0;0.0
150816-KUN-HAM-9175-XY-LQZ;XY-LQZ;0;0;0;0;1;16-08-2016;24.0;0.0
150816-LED-FNC-8523-XY-PZC;XY-PZC;0;0;0;0;1;15-08-2016;24.0;0.0
150816-MRS-OUL-3564-XY-JXR;XY-JXR;0;0;0;0;1;16-08-2016;45.13;0.0
150816-MRS-STN-6765-XY-ZWJ;XY-ZWJ;2;1;1;45;0;15-08-2016;0.0;1824.6
150816-NOC-GRZ-2775-XY-ALV;XY-ALV;0;0;0;0;1;15-08-2016;24.0;0.0
150816-PMO-JMK-3947-XY-JXR;XY-JXR;0;0;0;0;1;15-08-2016;0.0;0.47
150816-TRN-GLA-9226-XY-CMJ;XY-CMJ;0;0;0;0;1;15-08-2016;273.77;0.0
150816-VCE-RUN-8863-XY-OZH;XY-OZH;0;1;1;41;0;15-08-2016;0.0;795.93
150816-ZAD-VNO-5228-XY-PZC;XY-PZC;1;1;0;0;0;16-08-2016;0.0;244.02
150910-AES-SAW-5582-XY-CMJ;XY-CMJ;0;0;0;0;1;15-09-2010;0.0;0.47
150910-BOO-SJJ-8839-XY-IOO;XY-IOO;0;0;0;0;1;16-09-2010;24.0;0.0
150910-BTS-SJJ-7995-XY-YAZ;XY-YAZ;3;1;0;0;0;15-09-2010;0.0;817.4
150910-DME-TXL-9692-XY-NHZ;XY-NHZ;3;1;1;8;0;15-09-2010;0.0;700.22
150910-EDI-WRO-3962-XY-LQZ;XY-LQZ;4;1;1;22;0;16-09-2010;0.0;692.97
150910-HUY-VAR-3293-XY-LQZ;XY-LQZ;0;0;0;0;1;15-09-2010;0.0;0.47
150910-LGW-MAD-1839-XY-YAZ;XY-YAZ;0;0;0;0;1;15-09-2010;0.0;817.4
150910-LUX-BJV-4631-XY-OHF;XY-OHF;1;1;1;41;0;16-09-2010;0.0;1826.12
